S.NO	ID	PGPT_ID	BACTERIA	PATH_COUNT	Lv1	Lv2	Lv3	Lv4	Lv5
5883	PGPT0025780	PGPT0025780-rapH-K06366	Search me on PLaBA-db (KEGG hit)	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QSR-AUTOINDUCER_PERCEPTION	CE-QSR-PENTAPEPTIDE_PERCIPITATION|SIGNALLING
5884	PGPT0025785	PGPT0025785-rapK-K06369	Search me on PLaBA-db (KEGG hit)	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QSR-AUTOINDUCER_PERCEPTION	CE-QSR-PENTAPEPTIDE_PERCIPITATION|SIGNALLING
5885	PGPT0025790	PGPT0025790-comA-K07691	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QSR-AUTOINDUCER_PERCEPTION	CE-QSR-PENTAPEPTIDE_PERCIPITATION|SIGNALLING# PGPT
5886	PGPT0025795	PGPT0025795-comX-K02253	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QSR-AUTOINDUCER_PERCEPTION	CE-QSR-ComX_PHEROMONE_BIOSYNTHESIS# PGPT
5887	PGPT0025800	PGPT0025800-comQ-K02251	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QSR-AUTOINDUCER_PERCEPTION	CE-QSR-ComX_PHEROMONE_BIOSYNTHESIS# PGPT
5888	PGPT0025805	PGPT0025805-comP-K07680	Search me on PLaBA-db (KEGG hit)	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QSR-AUTOINDUCER_PERCEPTION	CE-QSR-ComX_PHEROMONE_PERCIPITATION|SIGNALLING
5889	PGPT0025810	PGPT0025810-comS-K02252	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QSR-AUTOINDUCER_PERCEPTION	CE-QSR-ComX_PHEROMONE_PERCIPITATION|SIGNALLING# PGPT
5890	PGPT0025815	PGPT0025815-comK-K02250	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QSR-AUTOINDUCER_PERCEPTION	CE-QSR-ComX_PHEROMONE_PERCIPITATION|SIGNALLING# PGPT
5891	PGPT0025820	PGPT0025820-rpoB-K20375	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QSR-AUTOINDUCER_PERCEPTION	CE-QSR-UNKNOWN_AI_PERCIPITATION-DPP-MEDIATED_PATHWAY# PGPT
5892	PGPT0025825	PGPT0025825-speB-K01364	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QSR-AUTOINDUCER_PERCEPTION	CE-QSR-UNKNOWN_AI_PERCIPITATION-DPP-MEDIATED_PATHWAY# PGPT
5893	PGPT0025830	PGPT0025830-acfA-K10936	Search me on PLaBA-db (KEGG hit)	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QUORUM_SENSING_REGULATORS	CE-QSR-NON-LUX_BASED_REGULTAION
5894	PGPT0025835	PGPT0025835-toxin_mqsR-K13651	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QUORUM_SENSING_REGULATORS	CE-QSR-OTHER_QUORUM_SENSING_REGULATED_GENES# PGPT
5895	PGPT0025840	PGPT0025840-vjbR-K21697	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QUORUM_SENSING_REGULATORS	CE-QSR-OTHER_QUORUM_SENSING_REGULATED_GENES
5896	PGPT0025845	PGPT0025845-sagS-K20973	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QUORUM_SENSING_REGULATORS	CE-QSR-QUORUM_SENSING_REGULATED_FLS
5897	PGPT0025850	PGPT0025850-PA1979-K20975	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QUORUM_SENSING_REGULATORS	CE-QSR-QUORUM_SENSING_REGULATED_FLS
5898	PGPT0025855	PGPT0025855-hptB;-K20976	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QUORUM_SENSING_REGULATORS	CE-QSR-QUORUM_SENSING_REGULATED_FLS
5899	PGPT0025860	PGPT0025860-hsbA;-K20978	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QUORUM_SENSING_REGULATORS	CE-QSR-QUORUM_SENSING_REGULATED_FLS# PGPT
5900	PGPT0025865	PGPT0025865-hsbR;-K20977	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-QUORUM_SENSING_REGULATORS	CE-QSR-QUORUM_SENSING_REGULATED_FLS# PGPT
5901	PGPT0025870	PGPT0025870-csrB-K18515	not_announced	3	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-BarA|UvrY-CSR_SYSTEM# PGPT
5902	PGPT0025875	PGPT0025875-csrC-K18516	not_announced	3	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-BarA|UvrY-CSR_SYSTEM# PGPT
5903	PGPT0025890	PGPT0025890-ladF-K20971	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY
5904	PGPT0025895	PGPT0025895-rsmY-K20969	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY
5905	PGPT0025900	PGPT0025900-rsmZ-K20970	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY
5906	PGPT0025905	PGPT0025905-ppkA-K11912	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5907	PGPT0025910	PGPT0025910-impA-K11902	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5908	PGPT0025915	PGPT0025915-impB-K11901	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5909	PGPT0025920	PGPT0025920-impC-K11900	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5910	PGPT0025925	PGPT0025925-impD-K11899	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5911	PGPT0025930	PGPT0025930-impF-K11897	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5912	PGPT0025935	PGPT0025935-impG|vasA-K11896	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5913	PGPT0025940	PGPT0025940-impH|vasB-K11895	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5914	PGPT0025945	PGPT0025945-impI|vasC-K11894	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5915	PGPT0025950	PGPT0025950-impJ|vasE-K11893	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5916	PGPT0025955	PGPT0025955-impK|ompA|vasF|dotU-K11892	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5917	PGPT0025960	PGPT0025960-impL|vasK|icmF-K11891	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5918	PGPT0025965	PGPT0025965-impM-K11890	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5919	PGPT0025970	PGPT0025970-impN-K11889	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5920	PGPT0025975	PGPT0025975-impE-K11898	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5921	PGPT0025980	PGPT0025980-hcp-K11903	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5922	PGPT0025985	PGPT0025985-vasG|clpV-K11907	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-Gac|Rsm_PATHWAY# PGPT
5923	PGPT0025990	PGPT0025990-sadC-K21019	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY
5924	PGPT0025995	PGPT0025995-siaD-K21020	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY
5925	PGPT0026000	PGPT0026000-tpbB-K21021	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY
5926	PGPT0026005	PGPT0026005-roeA-K21022	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY
5927	PGPT0026010	PGPT0026010-mucR-K21023	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5928	PGPT0026015	PGPT0026015-bifA-K21024	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY
5929	PGPT0026020	PGPT0026020-pslA-K20997	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5930	PGPT0026025	PGPT0026025-pslD-K20987	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5931	PGPT0026030	PGPT0026030-pslE-K20998	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5932	PGPT0026035	PGPT0026035-pslF-K20999	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5933	PGPT0026040	PGPT0026040-pslG-K21000	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5934	PGPT0026045	PGPT0026045-pslH-K21001	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5935	PGPT0026050	PGPT0026050-pslI-K21002	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5936	PGPT0026055	PGPT0026055-pslJ-K21003	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5937	PGPT0026060	PGPT0026060-pslK-K21004	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5938	PGPT0026065	PGPT0026065-pslL-K21005	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5939	PGPT0026070	PGPT0026070-pelA-K21006	Azospirillum spp.	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5940	PGPT0026075	PGPT0026075-pelB-K21007	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5941	PGPT0026080	PGPT0026080-pelC-K21008	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5942	PGPT0026085	PGPT0026085-pelF-K21011	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5943	PGPT0026090	PGPT0026090-pelG-K21012	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5944	PGPT0026095	PGPT0026095-alg44-K19291	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5945	PGPT0026100	PGPT0026100-alg8-K19290	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5946	PGPT0026105	PGPT0026105-algE-K16081	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5947	PGPT0026110	PGPT0026110-algF-K19296	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5948	PGPT0026115	PGPT0026115-algG-K01795	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5949	PGPT0026120	PGPT0026120-algH-K07735	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5950	PGPT0026125	PGPT0026125-algI-K19294	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5951	PGPT0026130	PGPT0026130-algJ-K19295	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5952	PGPT0026135	PGPT0026135-algK-K19292	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5953	PGPT0026140	PGPT0026140-algX-K19293	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5954	PGPT0026145	PGPT0026145-algR-K08083	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5955	PGPT0026150	PGPT0026150-kinB-K11383	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5956	PGPT0026155	PGPT0026155-algB-K11384	Search me on PLaBA-db (KEGG hit)	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5957	PGPT0026160	PGPT0026160-vieA-K13246	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY
5958	PGPT0026165	PGPT0026165-cdpA-K20964	not_announced	1	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY
5959	PGPT0026170	PGPT0026170-cdgC-K20962	not_announced	3	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5960	PGPT0026175	PGPT0026175-cdgA-K20956	not_announced	3	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5961	PGPT0026180	PGPT0026180-rocS-K20965	not_announced	3	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
5962	PGPT0026185	PGPT0026185-mbaA-K20966	not_announced	2	INDIRECT_EFFECTS	COMPETITIVE_EXCLUSION|CE	CE-QUORUM_SENSING_RESPONSE|BIOFILM_FORMATION	CE-OTHER_QSR|BF_RELATED_SYSTEMS	CE-QSR|BF-c-di-GMP_SIGNALLING_PATHWAY# PGPT
